time,cpu_frequency,cpu_usage,sda_usage
20241109005217,1300,0.9924,0.0
20241109005536,1300,0.9428,0.0
20241109005650,1300,0.9899,0.0
20241109010024,1300,0.8589,0.0
20241109010138,1300,0.9875,0.008
20241109010459,1300,0.8526,0.0
20241109010612,1300,0.9875,0.0
20241109010934,1300,0.9325,0.064
20241109011048,1300,0.9949,0.0
20241109011407,1300,0.8435,0.0
20241109011520,1300,0.9924,0.0
20241109011857,1300,0.975,0.0
20241109012011,1300,0.985,0.004
20241109012343,1300,0.9775,0.0
20241109012503,1500,0.9899,0.004
20241109012814,1500,0.9824,0.0
20241109012928,1500,0.9949,0.0
20241109013238,1500,0.9825,0.0
20241109013352,1500,0.9949,0.0
20241109013706,1500,0.9975,0.0
20241109013820,1500,0.9949,0.0
20241109014134,1500,0.9925,0.0
20241109014247,1500,1.0,0.0
20241109014558,1500,0.9598,0.0
20241109014712,1500,0.9949,0.0
20241109015024,1500,0.9544,0.1
20241109015137,1500,0.9949,0.0
20241109015451,1500,0.9875,0.004
20241109015605,1500,0.9899,0.0
20241109015915,1500,0.9799,0.036
20241109020029,1500,0.9924,0.0
20241109020333,1500,0.995,0.0
20241109020447,1500,0.9899,0.0
20241109020800,1500,0.9925,0.0
20241109020914,1500,0.9924,0.0
20241109021225,1500,0.9899,0.0
20241109021339,1500,0.9899,0.0
20241109021653,1500,0.9749,0.0
20241109021807,1500,0.9826,0.0
20241109022117,1500,0.8878,0.0
20241109022230,1500,0.8925,0.216
20241109022536,1500,0.9924,0.0
20241109022650,1500,0.9949,0.0
20241109022953,1500,0.9975,0.004
20241109023107,1500,0.98,0.0
20241109023419,1500,0.9975,0.0
20241109023533,1500,0.9949,0.0
20241109023844,1500,0.9377,0.04
20241109023958,1500,0.9925,0.0
20241109024311,1500,0.9899,0.0
20241109024424,1500,0.9949,0.0
20241109024737,1500,0.8477,0.0
20241109024850,1500,0.9949,0.0
20241109025155,1500,0.8471,0.0
20241109025308,1500,0.9949,0.0
20241109025617,1500,0.9698,0.044
20241109025731,1500,0.9975,0.0
20241109030037,1500,0.995,0.0
20241109030151,1500,0.9899,0.008
20241109030502,1500,0.9673,0.04
20241109030616,1500,0.9899,0.0
20241109030925,1500,0.9924,0.0
20241109031039,1500,0.9875,0.0
20241109031350,1500,0.8701,0.0
20241109031504,1500,0.8463,0.372
20241109031809,1500,0.8933,0.0
20241109031923,1500,0.9899,0.0
20241109032233,1500,0.8378,0.044
20241109032346,1500,0.9949,0.0
20241109032656,1500,0.9198,0.0
20241109032810,1500,0.9874,0.0
20241109033119,1500,0.8688,0.028
20241109033232,1500,0.9899,0.0
20241109033545,1500,0.9873,0.036
20241109033658,1500,0.9899,0.0
20241109034015,1500,0.9648,0.04
20241109034128,1500,0.985,0.0
20241109034437,1500,0.9775,0.012
20241109034550,1500,0.9875,0.0
20241109034858,1500,0.99,0.004
20241109035012,1500,0.9949,0.0
20241109035322,1500,0.9949,0.0
20241109035435,1500,0.995,0.0
20241109035747,1500,0.6925,0.076
20241109035901,1500,0.9975,0.0
20241109040213,1500,0.9875,0.0
20241109040327,1500,0.9949,0.004
20241109040642,1500,0.9924,0.008
20241109040756,1500,1.0,0.0
20241109041105,1500,0.9924,0.0
20241109041218,1500,0.9975,0.0
20241109041526,1500,0.9747,0.04
20241109041639,1500,0.9975,0.0
20241109041950,1500,0.9451,0.0
20241109042103,1500,0.9949,0.0
20241109042412,1500,0.9949,0.0
20241109042526,1500,0.9875,0.004
20241109042841,1500,0.9924,0.004
20241109042955,1500,0.9949,0.0
20241109043303,1500,0.9925,0.0
20241109043416,1500,0.9875,0.0
20241109043722,1500,0.9875,0.0
20241109043836,1500,0.9899,0.0
20241109044147,1500,0.9223,0.024
20241109044300,1500,0.9924,0.0
20241109044605,1500,0.9697,0.0
20241109044719,1500,0.9924,0.0
20241109045025,1500,0.9975,0.0
20241109045139,1500,0.9949,0.0
20241109045447,1500,0.9007,0.052
20241109045600,1500,0.9975,0.0
20241109045913,1500,0.9674,0.0
20241109050026,1500,0.9949,0.0
20241109050338,1500,0.9048,0.032
20241109050451,1500,0.9899,0.0
20241109050802,1500,0.9478,0.0
20241109050915,1500,0.9924,0.0
20241109051231,1500,0.87,0.096
20241109051344,1500,0.985,0.0
20241109051657,1500,0.8806,0.0
20241109051810,1500,0.9874,0.004
20241109052121,1500,0.9598,0.0356
20241109052235,1500,0.9975,0.0
20241109052546,1500,0.945,0.004
20241109052700,1500,0.9875,0.0
20241109053005,1500,0.9949,0.0
20241109053119,1500,0.9924,0.0
20241109053432,1500,0.8753,0.036
20241109053545,1500,0.9874,0.0
20241109053859,1500,0.8741,0.0
20241109054012,1500,0.99,0.0
20241109054319,1500,0.8738,0.032
20241109054432,1500,0.9949,0.0
20241109054743,1500,0.9118,0.072
20241109054857,1500,0.99,0.0
20241109055211,1500,0.8881,0.0
20241109055325,1500,0.9875,0.0
20241109055632,1500,0.8333,0.06
20241109055745,1500,0.9949,0.0
20241109060058,1500,0.9849,0.032
20241109060211,1500,0.9899,0.008
20241109060522,1500,0.9824,0.004
20241109060636,1500,0.9899,0.0
20241109060947,1500,0.9824,0.0
20241109061101,1500,0.9975,0.0
20241109061414,1500,0.9924,0.02
20241109061528,1500,0.9975,0.0
20241109061843,1500,0.9924,0.0
20241109061956,1500,0.9949,0.0
20241109062307,1500,0.9623,0.008
20241109062421,1500,0.9949,0.0
20241109062734,1500,0.9499,0.056
20241109062847,1500,0.9875,0.0
20241109063155,1500,0.9949,0.0
20241109063309,1500,0.985,0.0
20241109063621,1500,0.9602,0.0
20241109063734,1500,0.9949,0.0
20241109064045,1500,0.9823,0.032
20241109064159,1500,0.9925,0.0
20241109064506,1500,0.965,0.0
20241109064620,1500,0.9949,0.0
20241109064935,1500,0.9975,0.0
20241109065049,1500,0.99,0.0
20241109065358,1500,0.9626,0.0
20241109065512,1500,0.9899,0.0
20241109065822,1500,0.9924,0.0
20241109065936,1500,0.9875,0.0
20241109070240,1500,0.9573,0.0
20241109070353,1500,0.9899,0.0
20241109070706,1500,0.9849,0.004
20241109070819,1500,0.985,0.0
20241109071132,1500,0.9547,0.048
20241109071245,1500,0.9849,0.0
20241109071559,1500,0.9924,0.0
20241109071712,1500,0.9949,0.0
20241109072023,1500,0.9624,0.036
20241109072137,1500,0.99,0.0
20241109072446,1500,0.9798,0.0
20241109072600,1500,0.9924,0.0
20241109072907,1500,0.995,0.0
20241109073021,1500,0.9899,0.0
20241109073326,1500,0.8942,0.076
20241109073440,1500,0.9949,0.0
20241109073751,1500,0.955,0.036
20241109073905,1500,0.9899,0.0
20241109074214,1500,0.9747,0.0
20241109074328,1500,0.9924,0.0
20241109074638,1500,0.9874,0.0
20241109074752,1500,0.9924,0.0
20241109075055,1500,0.9899,0.0
20241109075209,1500,0.9949,0.0
20241109075515,1500,0.8501,0.008
20241109075628,1500,0.9924,0.0
20241109075937,1500,0.8408,0.032
20241109080050,1500,0.9875,0.0
20241109080356,1500,0.9425,0.024
20241109080510,1500,0.9899,0.0
20241109080822,1500,0.8557,0.028
20241109080935,1500,0.9875,0.0
20241109081247,1500,0.9849,0.0
20241109081400,1500,0.9949,0.0
20241109081711,1500,0.9924,0.0
20241109081824,1500,0.9924,0.0
20241109082136,1500,0.96,0.012
20241109082249,1500,0.9875,0.0
20241109082559,1500,0.9899,0.0
20241109082713,1500,0.9949,0.0
20241109083022,1500,0.9924,0.0
20241109083135,1500,0.9924,0.004
20241109083447,1500,0.9899,0.0
20241109083600,1500,0.995,0.0
20241109083909,1500,0.9899,0.0
20241109084022,1500,0.9949,0.0
20241109084328,1500,0.9774,0.008
20241109084447,1700,0.9949,0.0
20241109084744,1700,0.9899,0.04
20241109084856,1700,0.9925,0.0
20241109085146,1700,0.9651,0.036
20241109085258,1700,0.995,0.0
20241109085554,1700,0.96,0.0
20241109085706,1700,0.9899,0.0
20241109090003,1700,0.9949,0.0
20241109090115,1700,0.9975,0.0
20241109090411,1700,0.9848,0.04
20241109090523,1700,0.9949,0.0
20241109090818,1700,0.9925,0.004
20241109090930,1700,0.9899,0.004
20241109091229,1700,0.9624,0.028
20241109091340,1700,0.9924,0.0
20241109091634,1700,0.9826,0.0
20241109091746,1700,0.9899,0.028
20241109092039,1700,0.9899,0.0
20241109092151,1700,1.0,0.0
20241109092448,1700,0.9924,0.0
20241109092600,1700,0.995,0.0
20241109092859,1700,0.9975,0.0
20241109093011,1700,0.99,0.0
20241109093309,1700,0.985,0.0
20241109093421,1700,0.9924,0.0
20241109093721,1700,0.8941,0.0
20241109093833,1700,0.9975,0.0
20241109094123,1700,0.9773,0.0
20241109094236,1700,0.99,0.0
20241109094529,1700,0.93,0.0
20241109094641,1700,0.9975,0.0
20241109094940,1700,0.9875,0.0
20241109095052,1700,0.985,0.0
20241109095347,1700,0.9,0.084
20241109095459,1700,0.995,0.0
20241109095756,1700,0.9949,0.0
20241109095908,1700,0.9949,0.032
20241109100212,1700,0.995,0.0
20241109100324,1700,0.9924,0.0
20241109100619,1700,0.8908,0.0
20241109100730,1700,0.9925,0.0
20241109101030,1700,0.8809,0.056
20241109101143,1700,0.9899,0.0
20241109101438,1700,0.9949,0.06
20241109101550,1700,0.9924,0.0
20241109101844,1700,0.871,0.0
20241109101955,1700,0.9899,0.0
20241109102251,1700,0.8928,0.04
20241109102403,1700,0.9949,0.0
20241109102656,1700,0.9298,0.0
20241109102808,1700,0.9949,0.0
20241109103103,1700,0.9699,0.0
20241109103215,1700,0.9975,0.0
20241109103508,1700,0.9318,0.0
20241109103619,1700,0.9924,0.0
20241109103913,1700,0.9825,0.004
20241109104025,1700,0.9949,0.004
20241109104319,1700,0.9849,0.02
20241109104431,1700,0.99,0.0
20241109104726,1700,0.9499,0.004
20241109104838,1700,0.9949,0.0
20241109105134,1700,0.9849,0.0
20241109105246,1700,0.9925,0.0
20241109105538,1700,0.9899,0.0
20241109105650,1700,0.9925,0.0
20241109105942,1700,0.9874,0.0
20241109110054,1700,0.9924,0.0
20241109110347,1700,0.9775,0.032
20241109110459,1700,0.9899,0.0
20241109110758,1700,0.9925,0.0
20241109110910,1700,0.9924,0.0
20241109111206,1700,0.99,0.0
20241109111318,1700,0.995,0.0
20241109111617,1700,0.9975,0.004
20241109111729,1700,0.9924,0.0
20241109112023,1700,0.9774,0.0
20241109112135,1700,0.9975,0.0
20241109112434,1700,0.9701,0.0
20241109112546,1700,0.985,0.0
20241109112839,1700,0.9825,0.004
20241109112951,1700,0.9776,0.028
20241109113251,1700,0.8971,0.0
20241109113402,1700,0.99,0.0
20241109113656,1700,0.9924,0.0
20241109113808,1700,0.9825,0.0
20241109114102,1700,0.9032,0.072
20241109114213,1700,0.9925,0.004
20241109114508,1700,0.9774,0.0
20241109114620,1700,0.9949,0.0
20241109114914,1700,0.9824,0.0
20241109115027,1700,0.9975,0.0
20241109115323,1700,0.9749,0.0
20241109115435,1700,0.9875,0.008
20241109115730,1700,0.9723,0.0
20241109115842,1700,0.99,0.004
20241109120134,1700,0.9899,0.004
20241109120246,1700,0.9949,0.0
20241109120544,1700,0.91,0.036
20241109120656,1700,0.995,0.0
20241109120947,1700,0.9625,0.004
20241109121059,1700,0.9925,0.0
20241109121358,1700,0.99,0.0
20241109121511,1700,0.9975,0.004
20241109121803,1700,0.9624,0.028
20241109121915,1700,0.9975,0.0
20241109122217,1700,0.9345,0.052
20241109122329,1700,0.9925,0.0
20241109122625,1700,0.8886,0.0
20241109122737,1700,0.9924,0.0
20241109123035,1700,0.9975,0.0
20241109123147,1700,0.9975,0.0
20241109123441,1700,0.8719,0.084
20241109123552,1700,0.9899,0.0
20241109123849,1700,0.8806,0.04
20241109124000,1700,0.9925,0.0
20241109124255,1700,0.8647,0.036
20241109124406,1700,0.9925,0.004
20241109124659,1700,0.8554,0.064
20241109124811,1700,0.9899,0.0
20241109125101,1700,0.9048,0.096
20241109125213,1700,0.9875,0.004
20241109125506,1700,0.8787,0.0
20241109125618,1700,0.9875,0.004
20241109125910,1700,0.9726,0.0
20241109130022,1700,0.9949,0.0
20241109130313,1700,0.9924,0.0
20241109130425,1700,0.9975,0.0
20241109130720,1700,0.9898,0.04
20241109130832,1700,0.9949,0.008
20241109131125,1700,0.9824,0.0
20241109131237,1700,0.9925,0.0
20241109131531,1700,0.9925,0.0
20241109131643,1700,0.9899,0.032
20241109131934,1700,0.995,0.0
20241109132045,1700,0.985,0.004
20241109132337,1700,0.9874,0.0
20241109132448,1700,0.9924,0.0
20241109132743,1700,0.9724,0.0
20241109132854,1700,0.9825,0.032
20241109133151,1700,0.995,0.0
20241109133303,1700,0.9975,0.0
20241109133601,1700,0.9875,0.032
20241109133712,1700,0.9925,0.0
20241109134012,1700,0.9698,0.004
20241109134124,1700,0.9949,0.004
20241109134420,1700,0.9824,0.0
20241109134532,1700,0.9975,0.0
20241109134834,1700,0.9874,0.032
20241109134945,1700,0.9874,0.0
20241109135239,1700,0.9949,0.0
20241109135351,1700,0.995,0.004
20241109135644,1700,0.9398,0.04
20241109135756,1700,0.9899,0.028
20241109140051,1700,0.9899,0.008
20241109140203,1700,0.9975,0.008
20241109140457,1700,0.9723,0.004
20241109140609,1700,1.0,0.0
20241109140902,1700,0.8716,0.0
20241109141013,1700,0.9925,0.0
20241109141308,1700,0.8928,0.0
20241109141419,1700,0.99,0.0
20241109141716,1700,0.927,0.032
20241109141827,1700,0.9875,0.0
20241109142123,1700,0.8822,0.0
20241109142234,1700,0.995,0.0
20241109142528,1700,0.9183,0.0
20241109142640,1700,0.995,0.0
20241109142934,1700,0.9774,0.04
20241109143046,1700,0.9875,0.0
20241109143340,1700,0.927,0.0
20241109143451,1700,0.9874,0.032
20241109143742,1700,0.898,0.0
20241109143853,1700,0.9925,0.0
20241109144148,1700,0.93,0.004
20241109144259,1700,0.9924,0.0
20241109144555,1700,0.9672,0.064
20241109144707,1700,0.9899,0.0
20241109145003,1700,0.9673,0.0
20241109145115,1700,1.0,0.0
20241109145411,1700,0.9849,0.032
20241109145523,1700,0.9875,0.0
20241109145823,1700,0.9323,0.008
20241109145935,1700,0.995,0.004
20241109150227,1700,0.9749,0.0
20241109150339,1700,0.9925,0.0
20241109150631,1700,1.0,0.0
20241109150743,1700,0.9924,0.0
20241109151036,1700,0.8766,0.044
20241109151147,1700,0.9899,0.0
20241109151447,1700,0.9849,0.02
20241109151559,1700,0.9849,0.028
20241109151847,1700,0.995,0.0
20241109151959,1700,0.9925,0.0
20241109152254,1700,1.0,0.004
20241109152406,1700,0.9899,0.0
20241109152703,1700,0.9825,0.004
20241109152815,1700,0.9949,0.0
20241109153108,1700,0.995,0.0
20241109153220,1700,0.995,0.0
20241109153516,1700,0.9524,0.004
20241109153633,1800,0.9924,0.032
20241109153921,1800,0.995,0.0
20241109154031,1800,0.9975,0.0
20241109154323,1800,0.9975,0.0
20241109154433,1800,0.9874,0.032
20241109154723,1800,0.9874,0.0
20241109154834,1800,0.9899,0.0
20241109155129,1800,0.9571,0.004
20241109155239,1800,0.9924,0.02
20241109155530,1800,0.9925,0.0
20241109155640,1800,0.995,0.0
20241109155930,1800,0.9899,0.0
20241109160041,1800,0.9875,0.0
20241109160327,1800,0.9899,0.016
20241109160438,1800,0.995,0.0
20241109160733,1800,0.9874,0.004
20241109160843,1800,0.9875,0.0
20241109161133,1800,0.9323,0.0
20241109161243,1800,0.9875,0.0
20241109161523,1800,0.9824,0.0
20241109161634,1800,0.9949,0.0
20241109161921,1800,0.8995,0.108
20241109162031,1800,1.0,0.0
20241109162326,1800,0.94,0.0
20241109162436,1800,0.9824,0.04
20241109162727,1800,0.9724,0.0
20241109162837,1800,0.9875,0.0
20241109163126,1800,0.9899,0.0
20241109163236,1800,0.995,0.0
20241109163530,1800,0.9095,0.0
20241109163640,1800,0.995,0.0
20241109163931,1800,0.9725,0.0
20241109164041,1800,0.9875,0.0
20241109164331,1800,0.9748,0.044
20241109164441,1800,0.995,0.0
20241109164725,1800,0.9925,0.0
20241109164836,1800,0.9924,0.0
20241109165123,1800,0.9975,0.0
20241109165233,1800,0.9924,0.004
20241109165525,1800,0.908,0.0
20241109165635,1800,0.9825,0.036
20241109165924,1800,0.9924,0.0
20241109170035,1800,0.995,0.0
20241109170323,1800,0.8933,0.068
20241109170433,1800,0.9975,0.0
20241109170726,1800,0.895,0.0
20241109170835,1800,0.9899,0.0
20241109171126,1800,0.8936,0.0
20241109171236,1800,0.9924,0.0
20241109171529,1800,0.88,0.0
20241109171639,1800,0.9975,0.0
20241109171932,1800,0.8892,0.0
20241109172042,1800,0.995,0.0
20241109172328,1800,0.8958,0.0
20241109172438,1800,0.9924,0.0
20241109172729,1800,0.9722,0.008
20241109172839,1800,0.985,0.0
20241109173123,1800,0.9774,0.0
20241109173234,1800,0.995,0.0
20241109173524,1800,0.99,0.0
20241109173634,1800,0.9975,0.0
20241109173923,1800,0.9875,0.0
20241109174033,1800,0.9799,0.032
20241109174318,1800,0.9799,0.0
20241109174429,1800,0.9875,0.0
20241109174713,1800,0.9899,0.0
20241109174823,1800,0.9975,0.0
20241109175112,1800,0.9874,0.0
20241109175222,1800,0.9875,0.0
20241109175513,1800,0.9949,0.02
20241109175624,1800,0.9849,0.028
20241109175917,1800,0.9975,0.0
20241109180028,1800,0.9875,0.0
20241109180320,1800,0.95,0.04
20241109180430,1800,0.995,0.0
20241109180724,1800,0.9924,0.0
20241109180834,1800,0.985,0.0
20241109181123,1800,0.9949,0.0
20241109181234,1800,0.995,0.0
20241109181522,1800,0.9949,0.004
20241109181632,1800,0.9825,0.0
20241109181922,1800,0.9526,0.004
20241109182032,1800,0.98,0.028
20241109182324,1800,0.9874,0.0
20241109182435,1800,0.995,0.0
20241109182725,1800,0.9824,0.0
20241109182835,1800,0.9975,0.036
20241109183123,1800,0.9104,0.028
20241109183233,1800,0.995,0.0
20241109183522,1800,0.9924,0.0
20241109183633,1800,0.995,0.0
20241109183912,1800,0.9626,0.0
20241109184022,1800,0.9874,0.072
20241109184308,1800,0.995,0.0
20241109184419,1800,0.9874,0.032
20241109184710,1800,0.96,0.028
20241109184821,1800,0.9949,0.0
20241109185113,1800,0.9652,0.0
20241109185224,1800,0.9975,0.0
20241109185517,1800,0.9048,0.0
20241109185627,1800,0.9924,0.0
20241109185917,1800,0.8571,0.0
20241109190027,1800,1.0,0.0
20241109190315,1800,0.9221,0.076
20241109190425,1800,0.9924,0.0
20241109190713,1800,0.9899,0.0
20241109190824,1800,0.9975,0.0
20241109191112,1800,0.8978,0.0
20241109191222,1800,0.9899,0.0
20241109191516,1800,0.96,0.0
20241109191626,1800,0.9925,0.0
20241109191913,1800,0.9749,0.004
20241109192023,1800,0.9899,0.024
20241109192309,1800,0.9825,0.0
20241109192420,1800,0.9925,0.004
20241109192707,1800,0.8731,0.116
20241109192817,1800,0.9924,0.0
20241109193107,1800,0.8914,0.0
20241109193217,1800,0.9826,0.0
20241109193502,1800,0.8933,0.0
20241109193612,1800,0.9925,0.0
20241109193904,1800,0.8722,0.088
20241109194014,1800,0.9975,0.044
20241109194303,1800,0.9949,0.004
20241109194414,1800,1.0,0.0
20241109194702,1800,0.9875,0.0
20241109194813,1800,0.9975,0.0
20241109195106,1800,0.9924,0.0
20241109195217,1800,0.995,0.0
20241109195511,1800,0.9673,0.004
20241109195621,1800,0.9925,0.0
20241109195914,1800,0.9899,0.0
20241109200025,1800,0.9924,0.0
20241109200317,1800,0.9697,0.028
20241109200427,1800,1.0,0.0
20241109200719,1800,0.9774,0.032
20241109200830,1800,0.9925,0.004
20241109201116,1800,1.0,0.0
20241109201226,1800,0.9875,0.0
20241109201515,1800,0.9975,0.0
20241109201625,1800,0.9899,0.02
20241109201915,1800,0.9725,0.004
20241109202026,1800,0.9874,0.0
20241109202317,1800,0.9347,0.036
20241109202427,1800,0.995,0.004
20241109202717,1800,0.98,0.0
20241109202828,1800,0.995,0.004
20241109203122,1800,0.9725,0.004
20241109203232,1800,0.9949,0.0
20241109203526,1800,0.9899,0.0
20241109203636,1800,0.9949,0.0
20241109203924,1800,0.965,0.0
20241109204034,1800,0.9875,0.004
20241109204324,1800,0.9675,0.0436
20241109204434,1800,0.9949,0.0
20241109204722,1800,0.8765,0.0
20241109204832,1800,0.9975,0.0
20241109205119,1800,0.9673,0.028
20241109205230,1800,0.995,0.0
20241109205524,1800,0.9045,0.0
20241109205634,1800,0.9925,0.0
20241109205925,1800,0.9924,0.0
20241109210035,1800,0.9949,0.0
20241109210324,1800,0.995,0.0
20241109210435,1800,0.9899,0.004
20241109210724,1800,0.9874,0.004
20241109210835,1800,0.9875,0.008
20241109211124,1800,0.9749,0.032
20241109211235,1800,0.985,0.0
20241109211526,1800,0.9059,0.0
20241109211636,1800,0.9924,0.0
20241109211927,1800,0.9924,0.0
20241109212038,1800,0.9949,0.0
20241109212329,1800,0.9675,0.0
20241109212439,1800,0.9949,0.0
20241109212730,1800,0.9271,0.044
20241109212841,1800,0.9875,0.0
20241109213133,1800,0.9394,0.004
20241109213243,1800,0.995,0.0
20241109213531,1800,0.9773,0.0
20241109213641,1800,0.9899,0.0
20241109213927,1800,0.9328,0.0
20241109214037,1800,0.9975,0.0
20241109214329,1800,0.9123,0.064
20241109214439,1800,0.9975,0.0
20241109214727,1800,0.9156,0.048
20241109214837,1800,0.995,0.004
20241109215123,1800,0.8825,0.0
20241109215233,1800,0.9975,0.004
20241109215525,1800,0.8975,0.0
20241109215635,1800,0.9875,0.0
20241109215929,1800,0.995,0.036
20241109220039,1800,0.9899,0.0
20241109220332,1800,0.9447,0.036
20241109220443,1800,0.9924,0.0
20241109220736,1800,0.899,0.008
20241109220847,1800,0.9949,0.0
20241109221132,1800,0.995,0.0
20241109221242,1800,0.9925,0.004
20241109221527,1800,0.9899,0.0
20241109221641,2000,0.9874,0.032
20241109221916,2000,0.9673,0.032
20241109222024,2000,0.9899,0.032
20241109222257,2000,0.99,0.0
20241109222405,2000,0.9924,0.024
20241109222640,2000,0.9825,0.036
20241109222748,2000,0.9899,0.024
20241109223022,2000,0.9924,0.004
20241109223134,2000,0.9776,0.028
20241109223412,2000,0.9899,0.036
20241109223520,2000,0.9849,0.036
20241109223754,2000,0.9749,0.0
20241109223902,2000,0.9975,0.0
20241109224138,2000,0.9848,0.004
20241109224251,2000,0.9925,0.0
20241109224526,2000,0.9468,0.028
20241109224633,2000,0.9874,0.024
20241109224909,2000,0.9303,0.0
20241109225017,2000,0.99,0.0
20241109225252,2000,0.9548,0.032
20241109225405,2000,0.9899,0.032
20241109225640,2000,0.9925,0.0
20241109225748,2000,0.9824,0.036
20241109230024,2000,0.9772,0.0
20241109230132,2000,0.9924,0.028
20241109230407,2000,0.995,0.0
20241109230515,2000,0.9874,0.028
20241109230751,2000,0.995,0.0
20241109230859,2000,0.9849,0.032
20241109231134,2000,0.995,0.0
20241109231242,2000,0.995,0.0
20241109231519,2000,0.99,0.0
20241109231627,2000,0.9949,0.0
20241109231903,2000,0.9975,0.0
20241109232011,2000,0.9949,0.0
20241109232244,2000,0.9975,0.0
20241109232352,2000,0.995,0.0
20241109232627,2000,0.919,0.068
20241109232735,2000,0.9924,0.032
20241109233011,2000,0.945,0.0
20241109233124,2000,0.995,0.0
20241109233402,2000,0.8781,0.0
20241109233515,2000,0.9949,0.0
20241109233750,2000,0.8922,0.068
20241109233903,2000,0.9924,0.0
20241109234140,2000,0.8812,0.032
20241109234248,2000,0.99,0.0
20241109234521,2000,0.975,0.0
20241109234629,2000,0.9975,0.0
20241109234906,2000,0.9352,0.04
20241109235014,2000,0.9925,0.0
20241109235249,2000,0.8897,0.0
20241109235357,2000,0.99,0.0
20241109235630,2000,0.9146,0.0
20241109235738,2000,0.9899,0.028
20241110000014,2000,0.9055,0.0
20241110000122,2000,0.9924,0.024
20241110000356,2000,0.8667,0.032
20241110000504,2000,0.9925,0.0
20241110000739,2000,0.9052,0.0
20241110000846,2000,0.9925,0.0
20241110001123,2000,0.9025,0.056
20241110001230,2000,0.9874,0.028
20241110001504,2000,0.9523,0.036
20241110001612,2000,0.9875,0.0
20241110001850,2000,0.985,0.0
20241110001958,2000,0.9899,0.028
20241110002233,2000,0.9747,0.0
20241110002346,2000,0.9874,0.036
20241110002623,2000,0.99,0.0
20241110002731,2000,0.9874,0.024
20241110003010,2000,0.9975,0.0
20241110003118,2000,0.9849,0.028
20241110003357,2000,0.995,0.004
20241110003505,2000,0.9924,0.028
20241110003741,2000,0.9799,0.0
20241110003849,2000,0.9849,0.028
20241110004126,2000,0.9747,0.032
20241110004234,2000,0.9824,0.024
20241110004510,2000,0.9725,0.0
20241110004618,2000,0.995,0.0
20241110004852,2000,0.9797,0.0
20241110005000,2000,0.9874,0.068
20241110005239,2000,0.9899,0.004
20241110005348,2000,0.9925,0.0
20241110005625,2000,0.9975,0.0
20241110005733,2000,0.9899,0.028
20241110010015,2000,0.9949,0.004
20241110010123,2000,0.99,0.0
20241110010359,2000,0.9328,0.0
20241110010507,2000,0.9925,0.004
20241110010740,2000,0.9899,0.008
20241110010848,2000,0.99,0.0
20241110011122,2000,0.9975,0.0
20241110011230,2000,0.9874,0.072
20241110011503,2000,0.9724,0.0
20241110011611,2000,0.9899,0.028
20241110011847,2000,0.9875,0.004
20241110012000,2000,0.9924,0.032
20241110012237,2000,0.96,0.112
20241110012345,2000,0.9875,0.0
20241110012620,2000,0.9949,0.0
20241110012728,2000,0.995,0.0
20241110013005,2000,0.9975,0.0
20241110013118,2000,0.9825,0.036
20241110013356,2000,0.9949,0.0
20241110013508,2000,0.995,0.0
20241110013746,2000,0.9774,0.004
20241110013854,2000,0.995,0.0
20241110014132,2000,0.9025,0.036
20241110014240,2000,0.9899,0.028
20241110014517,2000,0.9102,0.036
20241110014630,2000,1.0,0.0
20241110014905,2000,0.9146,0.004
20241110015013,2000,0.995,0.0
20241110015249,2000,1.0,0.0
20241110015402,2000,0.995,0.0
20241110015640,2000,0.8593,0.064
20241110015748,2000,0.9975,0.0
20241110020024,2000,0.8778,0.0
20241110020132,2000,0.9925,0.0
20241110020408,2000,0.88,0.06
20241110020516,2000,0.99,0.0
20241110020753,2000,0.9849,0.032
20241110020906,2000,0.9899,0.036
20241110021141,2000,1.0,0.0
20241110021250,2000,0.9875,0.0
20241110021524,2000,1.0,0.0
20241110021637,2000,0.9925,0.0
20241110021910,2000,0.98,0.0
20241110022019,2000,0.995,0.0
20241110022254,2000,0.8691,0.012
20241110022402,2000,0.9875,0.0
20241110022637,2000,0.9548,0.092
20241110022750,2000,0.9975,0.0
20241110023025,2000,0.901,0.0
20241110023133,2000,0.995,0.0
20241110023405,2000,0.9924,0.032
20241110023518,2000,0.9874,0.0317
20241110023753,2000,0.9724,0.0
20241110023905,2000,0.9925,0.0
20241110024140,2000,0.9874,0.0
20241110024248,2000,0.9949,0.0
20241110024522,2000,0.9949,0.0
20241110024635,2000,0.9849,0.036
20241110024912,2000,0.995,0.0
20241110025020,2000,0.9899,0.028
20241110025258,2000,0.9576,0.04
20241110025410,2000,0.9924,0.0277
20241110025647,2000,0.9899,0.036
20241110025759,2000,0.9975,0.0
20241110030037,2000,0.9975,0.0
20241110030150,2000,0.9874,0.024
20241110030431,2000,0.9824,0.0
20241110030539,2000,0.9949,0.0
20241110030819,2000,1.0,0.004
20241110030927,2000,0.9899,0.0
20241110031203,2000,0.9899,0.0
20241110031316,2000,0.9849,0.036
20241110031552,2000,0.9924,0.0
20241110031700,2000,0.9949,0.028
20241110031935,2000,0.9899,0.044
20241110032044,2000,0.9875,0.0
20241110032321,2000,0.995,0.008
20241110032434,2000,0.9874,0.032
20241110032709,2000,0.9975,0.0
20241110032822,2000,0.957,0.196
20241110033058,2000,0.9924,0.036
20241110033211,2000,0.985,0.0
20241110033449,2000,0.9775,0.0
