time,cpu_frequency,cpu_usage,sda_usage
20241111021640,2700,0.8392,0.012
20241111021749,2700,0.5856,0.004
20241111021956,2700,0.8611,0.02
20241111022105,2700,0.9949,0.0
20241111022318,2700,0.9545,0.012
20241111022427,2700,0.9899,0.0
20241111022636,2700,0.9749,0.012
20241111022745,2700,0.9899,0.0
20241111022953,2700,0.9623,0.016
20241111023102,2700,0.9848,0.012
20241111023314,2700,0.9573,0.012
20241111023423,2700,0.9674,0.0
20241111023632,2700,0.9746,0.02
20241111023741,2700,1.0,0.0
20241111023953,2700,0.9342,0.02
20241111024102,2700,0.937,0.004
20241111024312,2700,0.9375,0.028
20241111024421,2700,0.9533,0.004
20241111024635,2700,0.9775,0.004
20241111024745,2700,0.9648,0.004
20241111024958,2700,0.9674,0.008
20241111025107,2700,0.95,0.004
20241111025318,2700,0.9507,0.02
20241111025427,2700,0.9675,0.016
20241111025640,2700,0.9696,0.02
20241111025749,2700,0.9675,0.004
20241111030000,2700,0.9404,0.012
20241111030109,2700,0.9824,0.008
20241111030316,2700,0.9749,0.004
20241111030426,2700,0.8781,0.012
20241111030636,2700,0.9102,0.016
20241111030745,2700,0.9317,0.0
20241111030955,2700,0.9673,0.008
20241111031104,2700,0.9648,0.008
20241111031311,2700,0.9821,0.012
20241111031420,2700,0.9507,0.0
20241111031629,2700,0.9848,0.004
20241111031738,2700,0.9799,0.008
20241111031948,2700,0.9774,0.004
20241111032057,2700,0.9825,0.0
20241111032312,2700,0.8662,0.016
20241111032421,2700,0.8897,0.012
20241111032630,2700,0.965,0.02
20241111032739,2700,0.9848,0.0
20241111032949,2700,0.9472,0.036
20241111033058,2700,0.9849,0.0
20241111033310,2700,0.9772,0.016
20241111033419,2700,0.9822,0.0
20241111033629,2700,0.9695,0.016
20241111033738,2700,0.9724,0.0
20241111033946,2700,0.9549,0.008
20241111034055,2700,0.9873,0.004
20241111034307,2700,0.9622,0.02
20241111034416,2700,0.9723,0.0
20241111034626,2700,0.9453,0.012
20241111034740,2900,0.8543,0.012
20241111034945,2900,0.9773,0.012
20241111035054,2900,0.7891,0.008
20241111035259,2900,0.9873,0.004
20241111035408,2900,0.7618,0.008
20241111035616,2900,0.9597,0.02
20241111035724,2900,0.9724,0.004
20241111035929,2900,0.9121,0.012
20241111040037,2900,0.8815,0.004
20241111040244,2900,0.8204,0.012
20241111040352,2900,0.8582,0.008
20241111040600,2900,0.8139,0.024
20241111040708,2900,0.8396,0.008
20241111040914,2900,0.9395,0.016
20241111041022,2900,0.93,0.008
20241111041226,2900,0.8413,0.02
20241111041334,2900,0.9772,0.0
20241111041542,2900,0.8942,0.012
20241111041650,2900,0.9651,0.004
20241111041856,2900,0.9549,0.016
20241111042004,2900,0.9798,0.0
20241111042210,2900,0.9648,0.024
20241111042318,2900,0.9749,0.0
20241111042526,2900,0.8492,0.012
20241111042634,2900,0.9225,0.008
20241111042842,2900,0.8532,0.02
20241111042950,2900,0.945,0.0
20241111043158,2900,0.8703,0.02
20241111043306,2900,0.97,0.0
20241111043513,2900,0.8753,0.016
20241111043621,2900,0.9848,0.0
20241111043826,2900,0.9797,0.02
20241111043935,2900,0.604,0.008
20241111044141,2900,0.8905,0.016
20241111044249,2900,0.9749,0.0
20241111044456,2900,0.7916,0.028
20241111044604,2900,0.7512,0.012
20241111044811,2900,0.8564,0.004
20241111044919,2900,0.5477,0.008
20241111045128,2900,0.7769,0.02
20241111045236,2900,0.5782,0.012
20241111045441,2900,0.8978,0.012
20241111045549,2900,0.9772,0.004
20241111045758,2900,0.8346,0.0238
20241111045906,2900,0.7935,0.008
20241111050112,2900,0.952,0.024
20241111050220,2900,0.9472,0.008
20241111050427,2900,0.8375,0.02
20241111050535,2900,0.6953,0.008
20241111050743,2900,0.82,0.012
20241111050851,2900,0.585,0.008
20241111051057,2900,0.9798,0.016
20241111051205,2900,0.9823,0.008
20241111051412,2900,0.9378,0.028
20241111051520,2900,0.9747,0.004
20241111051729,2900,0.9466,0.004
20241111051838,2900,0.9724,0.004
20241111052044,2900,0.9848,0.004
20241111052152,2900,0.9899,0.0
20241111052357,2900,0.975,0.016
20241111052505,2900,0.9751,0.0079
20241111052713,2900,0.9848,0.004
20241111052821,2900,0.9873,0.004
20241111053029,2900,0.957,0.012
20241111053137,2900,0.9749,0.008
20241111053342,2900,0.9141,0.072
20241111053450,2900,0.9899,0.0
20241111053655,2900,0.9525,0.008
20241111053803,2900,0.9899,0.0
20241111054008,2900,0.9698,0.02
20241111054116,2900,0.9874,0.0
20241111054325,2900,0.9697,0.012
20241111054433,2900,0.9825,0.0
20241111054642,2900,0.9949,0.004
20241111054750,2900,0.985,0.0
20241111054959,2900,0.9696,0.016
20241111055107,2900,0.9748,0.0
20241111055314,2900,0.9849,0.008
20241111055422,2900,0.9679,0.008
20241111055628,2900,0.9476,0.016
20241111055736,2900,0.9797,0.0
20241111055944,2900,0.9345,0.008
20241111060052,2900,0.9699,0.0
20241111060302,2900,0.8434,0.016
20241111060410,2900,0.9533,0.0
20241111060614,2900,0.8672,0.028
20241111060722,2900,0.8864,0.012
20241111060927,2900,0.9597,0.024
20241111061035,2900,0.9824,0.004
20241111061245,2900,0.9012,0.012
20241111061353,2900,0.8892,0.012
20241111061558,2900,0.8166,0.012
20241111061705,2900,0.985,0.0
20241111061914,2900,0.9549,0.02
20241111062022,2900,0.9949,0.0
20241111062227,2900,0.9723,0.008
20241111062335,2900,0.9698,0.008
20241111062540,2900,0.9233,0.012
20241111062648,2900,0.9018,0.008
20241111062856,2900,0.9623,0.012
20241111063004,2900,0.9823,0.0
20241111063213,2900,0.9325,0.008
20241111063322,2900,0.7323,0.012
20241111063527,2900,0.8392,0.024
20241111063635,2900,0.813,0.008
20241111063842,2900,0.8928,0.012
20241111063950,2900,0.8501,0.008
20241111064153,2900,0.9699,0.012
20241111064302,2900,0.79,0.012
20241111064508,2900,0.9797,0.008
20241111064617,2900,0.6741,0.012
20241111064821,2900,0.9674,0.016
20241111064929,2900,0.9724,0.0
20241111065134,2900,0.8338,0.028
20241111065242,2900,0.9394,0.0
20241111065451,2900,0.804,0.016
20241111065559,2900,0.9673,0.0
20241111065807,2900,0.8438,0.02
20241111065915,2900,0.9724,0.004
20241111070120,2900,0.804,0.032
20241111070228,2900,0.9495,0.004
20241111070435,2900,0.9219,0.016
20241111070543,2900,0.9724,0.0
20241111070750,2900,0.8797,0.024
20241111070858,2900,0.9798,0.0
20241111071104,2900,0.83,0.024
20241111071212,2900,0.8202,0.012
20241111071418,2900,0.8561,0.012
20241111071526,2900,0.8853,0.012
20241111071734,2900,0.8069,0.012
20241111071842,2900,0.8564,0.016
20241111072048,2900,0.8248,0.012
20241111072156,2900,0.6154,0.012
20241111072404,2900,0.8114,0.016
20241111072512,2900,0.9446,0.0
20241111072717,2900,0.9227,0.016
20241111072825,2900,0.9748,0.0
20241111073033,2900,0.9675,0.008
20241111073142,2900,0.5672,0.008
20241111073345,2900,0.9545,0.016
20241111073453,2900,0.9696,0.004
20241111073700,2900,0.9415,0.016
20241111073808,2900,0.9625,0.0
20241111074016,2900,0.802,0.024
20241111074124,2900,0.8342,0.012
20241111074331,2900,0.8518,0.008
20241111074439,2900,0.6783,0.008
20241111074643,2900,0.955,0.02
20241111074752,2900,0.599,0.008
20241111074959,2900,0.8853,0.012
20241111075107,2900,0.9799,0.0
20241111075314,2900,0.9849,0.004
20241111075422,2900,0.9899,0.0
20241111075628,2900,0.9646,0.016
20241111075736,2900,0.9849,0.0
20241111075944,2900,0.9227,0.012
20241111080052,2900,0.956,0.0
20241111080300,2900,0.9104,0.016
20241111080408,2900,0.9825,0.0
20241111080610,2900,0.9535,0.004
20241111080718,2900,0.9825,0.0
20241111080923,2900,0.9849,0.008
20241111081031,2900,0.9899,0.004
20241111081238,2900,0.9626,0.008
20241111081346,2900,0.9899,0.0
20241111081554,2900,0.9451,0.012
20241111081702,2900,0.9582,0.0
20241111081910,2900,0.9849,0.012
20241111082018,2900,0.9775,0.0
20241111082224,2900,0.9572,0.016
20241111082332,2900,0.9773,0.0
20241111082537,2900,0.9573,0.016
20241111082645,2900,0.9579,0.0
20241111082851,2900,0.9073,0.024
20241111082959,2900,0.9698,0.008
20241111083207,2900,0.8471,0.012
20241111083315,2900,0.9257,0.004
20241111083519,2900,0.9774,0.004
20241111083627,2900,0.98,0.004
20241111083833,2900,0.9598,0.016
20241111083941,2900,0.985,0.004
20241111084144,2900,0.9623,0.012
20241111084253,2900,0.8354,0.008
20241111084500,2900,0.9472,0.024
20241111084608,2900,0.9874,0.0
20241111084817,2900,0.9646,0.012
20241111084925,2900,0.9847,0.008
20241111085132,2900,0.8883,0.012
20241111085240,2900,0.9773,0.004
20241111085447,2900,0.8337,0.02
20241111085555,2900,0.8933,0.012
20241111085802,2900,0.9597,0.012
20241111085910,2900,0.9824,0.0
20241111090116,2900,0.9824,0.004
20241111090224,2900,0.9799,0.008
20241111090432,2900,0.9627,0.02
20241111090540,2900,0.9773,0.0
20241111090748,2900,0.8734,0.028
20241111090856,2900,0.9628,0.004
20241111091104,2900,0.9173,0.012
20241111091217,3000,0.9725,0.0
20241111091420,3000,0.8763,0.024
20241111091528,3000,0.8571,0.008
20241111091733,3000,0.9387,0.012
20241111091841,3000,0.8897,0.012
20241111092047,3000,0.9748,0.008
20241111092155,3000,0.9822,0.0
20241111092400,3000,0.9545,0.016
20241111092508,3000,0.7408,0.008
20241111092708,3000,0.9547,0.02
20241111092816,3000,0.8596,0.012
20241111093018,3000,0.8819,0.016
20241111093125,3000,0.9675,0.0
20241111093331,3000,0.9068,0.024
20241111093439,3000,0.9676,0.0
20241111093645,3000,0.9675,0.012
20241111093753,3000,0.9648,0.008
20241111093959,3000,0.8568,0.008
20241111094106,3000,0.9748,0.0
20241111094308,3000,0.8417,0.024
20241111094416,3000,0.7929,0.012
20241111094619,3000,0.9524,0.016
20241111094727,3000,0.9724,0.008
20241111094933,3000,0.845,0.016
20241111095040,3000,0.9472,0.008
20241111095241,3000,0.9748,0.008
20241111095349,3000,0.955,0.004
20241111095555,3000,0.851,0.024
20241111095703,3000,0.5881,0.008
20241111095907,3000,0.7783,0.024
20241111100014,3000,0.9724,0.008
20241111100221,3000,0.8304,0.024
20241111100328,3000,0.9725,0.0
20241111100533,3000,0.7769,0.016
20241111100640,3000,0.92,0.0
20241111100847,3000,0.8325,0.02
20241111100954,3000,0.9748,0.004
20241111101200,3000,0.8589,0.004
20241111101307,3000,0.955,0.0
20241111101513,3000,0.8105,0.012
20241111101621,3000,0.6114,0.008
20241111101826,3000,0.9419,0.012
20241111101934,3000,0.9323,0.0
20241111102139,3000,0.8155,0.024
20241111102246,3000,0.9675,0.008
20241111102450,3000,0.835,0.012
20241111102558,3000,0.6165,0.004
20241111102801,3000,0.8518,0.024
20241111102909,3000,0.807,0.008
20241111103113,3000,0.9171,0.016
20241111103221,3000,0.774,0.008
20241111103425,3000,0.8546,0.028
20241111103533,3000,0.9949,0.0
20241111103737,3000,0.9547,0.004
20241111103844,3000,0.9924,0.0
20241111104048,3000,0.9647,0.016
20241111104155,3000,0.9727,0.0
20241111104359,3000,0.9751,0.008
20241111104507,3000,0.9824,0.004
20241111104712,3000,0.9725,0.008
20241111104820,3000,0.9773,0.0
20241111105021,3000,0.9572,0.044
20241111105129,3000,0.9924,0.0
20241111105333,3000,0.9646,0.012
20241111105441,3000,0.9773,0.0
20241111105644,3000,0.9418,0.012
20241111105752,3000,0.9799,0.008
20241111105958,3000,0.879,0.016
20241111110106,3000,0.9365,0.0
20241111110310,3000,0.9748,0.012
20241111110418,3000,0.9447,0.004
20241111110624,3000,0.9849,0.004
20241111110732,3000,0.9461,0.0
20241111110937,3000,0.9273,0.02
20241111111045,3000,0.9422,0.0
20241111111251,3000,0.9748,0.012
20241111111359,3000,0.9345,0.008
20241111111604,3000,0.9798,0.004
20241111111712,3000,0.965,0.0
20241111111916,3000,0.94,0.02
20241111112024,3000,0.9395,0.0
20241111112230,3000,0.9675,0.012
20241111112338,3000,0.9699,0.0
20241111112547,3000,0.8521,0.016
20241111112654,3000,0.9825,0.0
20241111112902,3000,0.8571,0.012
20241111113009,3000,0.9797,0.008
20241111113213,3000,0.96,0.004
20241111113321,3000,0.9772,0.008
20241111113525,3000,0.9949,0.004
20241111113633,3000,0.9439,0.0
20241111113836,3000,0.8429,0.02
20241111113943,3000,0.9849,0.0
20241111114147,3000,0.9397,0.012
20241111114254,3000,0.9924,0.012
20241111114457,3000,0.9377,0.02
20241111114605,3000,0.9192,0.012
20241111114809,3000,0.9547,0.016
20241111114917,3000,0.9521,0.0
20241111115122,3000,0.9551,0.008
20241111115230,3000,0.9773,0.012
20241111115434,3000,0.9646,0.024
20241111115542,3000,0.9271,0.008
20241111115746,3000,0.9623,0.016
20241111115854,3000,0.97,0.008
20241111120057,3000,0.9874,0.004
20241111120205,3000,0.9799,0.0
20241111120410,3000,0.9027,0.032
20241111120518,3000,0.9352,0.0
20241111120723,3000,0.8485,0.012
20241111120831,3000,0.7318,0.016
20241111121033,3000,0.9444,0.024
20241111121141,3000,0.813,0.012
20241111121344,3000,0.9773,0.012
20241111121452,3000,0.8753,0.004
20241111121656,3000,0.9576,0.012
20241111121804,3000,0.9624,0.004
20241111122010,3000,0.815,0.02
20241111122117,3000,0.9774,0.0
20241111122325,3000,0.9421,0.02
20241111122433,3000,0.9474,0.012
20241111122637,3000,0.8375,0.012
20241111122745,3000,0.6927,0.004
20241111122949,3000,0.9822,0.008
20241111123057,3000,0.9724,0.004
20241111123300,3000,0.81,0.016
20241111123408,3000,0.607,0.012
20241111123615,3000,0.88,0.012
20241111123723,3000,0.7018,0.012
20241111123930,3000,0.9121,0.016
20241111124038,3000,0.7396,0.012
20241111124240,3000,0.9724,0.008
20241111124348,3000,0.9474,0.008
20241111124555,3000,0.8945,0.024
20241111124703,3000,0.9296,0.004
20241111124908,3000,0.9699,0.016
20241111125016,3000,0.895,0.008
20241111125220,3000,0.8568,0.012
20241111125327,3000,0.9671,0.004
20241111125533,3000,0.8489,0.012
20241111125640,3000,0.9773,0.0
20241111125847,3000,0.8379,0.028
20241111125955,3000,0.7985,0.004
20241111130201,3000,0.8521,0.004
20241111130308,3000,0.9471,0.012
20241111130512,3000,0.8463,0.008
20241111130620,3000,0.5644,0.008
20241111130821,3000,0.864,0.004
20241111130929,3000,0.5381,0.008
20241111131132,3000,0.9446,0.016
20241111131240,3000,0.9037,0.0119
20241111131446,3000,0.835,0.008
20241111131553,3000,0.9722,0.004
20241111131759,3000,0.8446,0.008
20241111131906,3000,0.7224,0.012
20241111132217,3000,0.9874,0.0
20241111132423,3000,0.975,0.004
20241111132531,3000,0.9724,0.0
20241111132735,3000,0.9798,0.012
20241111132843,3000,0.9749,0.0
20241111133048,3000,0.9824,0.008
20241111133156,3000,0.9899,0.004
20241111133401,3000,0.9773,0.008
20241111133509,3000,0.9899,0.0
20241111133713,3000,0.9899,0.004
20241111133821,3000,0.9799,0.004
20241111134027,3000,0.9798,0.004
20241111134135,3000,0.9439,0.004
20241111134340,3000,0.9849,0.012
20241111134448,3000,0.9899,0.0
20241111134650,3000,0.8866,0.024
20241111134757,3000,0.9608,0.0
20241111135000,3000,0.9824,0.008
20241111135109,3000,0.9109,0.004
20241111135315,3000,0.9824,0.004
20241111135423,3000,0.985,0.0
20241111135626,3000,0.8769,0.016
20241111135733,3000,0.9849,0.0
20241111135937,3000,0.9623,0.012
20241111140045,3000,0.9798,0.0
20241111140250,3000,0.9849,0.004
20241111140358,3000,0.9899,0.004
20241111140603,3000,0.9721,0.016
20241111140711,3000,0.9544,0.004
20241111140916,3000,0.957,0.016
20241111141024,3000,0.9674,0.0
20241111141228,3000,0.8546,0.02
20241111141335,3000,0.9849,0.0
20241111141539,3000,0.9521,0.012
20241111141646,3000,0.9874,0.0
20241111141849,3000,0.9548,0.016
20241111141957,3000,0.9571,0.008
20241111142159,3000,0.9462,0.016
20241111142307,3000,0.896,0.016
20241111142510,3000,0.9672,0.008
20241111142618,3000,0.9773,0.008
20241111142823,3000,0.9774,0.004
20241111142931,3000,0.9848,0.0
20241111143137,3000,0.8425,0.028
20241111143249,3200,0.9748,0.0
20241111143451,3200,0.9899,0.008
20241111143558,3200,0.9975,0.008
20241111143757,3200,0.9974,0.004
20241111143904,3200,0.9824,0.0
20241111144104,3200,0.9571,0.02
20241111144211,3200,0.9749,0.004
20241111144411,3200,0.9674,0.016
20241111144518,3200,0.9622,0.004
20241111144720,3200,0.8425,0.02
20241111144827,3200,0.7901,0.008
20241111145028,3200,0.8596,0.02
20241111145135,3200,0.7929,0.012
20241111145334,3200,0.8379,0.02
20241111145441,3200,0.6892,0.004
20241111145642,3200,0.9747,0.02
20241111145749,3200,0.9799,0.004
20241111145950,3200,0.9749,0.012
20241111150057,3200,0.9723,0.0
20241111150259,3200,0.8396,0.02
20241111150405,3200,0.9602,0.004
20241111150605,3200,0.7525,0.036
20241111150712,3200,0.8975,0.008
20241111150915,3200,0.845,0.012
20241111151022,3200,0.7965,0.012
20241111151222,3200,0.8279,0.012
20241111151329,3200,0.7861,0.004
20241111151530,3200,0.8212,0.024
20241111151637,3200,0.7513,0.004
20241111151838,3200,0.8387,0.012
20241111151945,3200,0.6725,0.012
20241111152145,3200,0.8109,0.016
20241111152252,3200,0.6203,0.008
20241111152450,3200,0.9623,0.016
20241111152557,3200,0.9378,0.008
20241111152759,3200,0.86,0.016
20241111152906,3200,0.8254,0.008
20241111153108,3200,0.8234,0.016
20241111153215,3200,0.7032,0.0079
20241111153416,3200,0.8105,0.036
20241111153523,3200,0.7028,0.004
20241111153724,3200,0.8446,0.016
20241111153831,3200,0.6377,0.008
20241111154029,3200,0.8287,0.024
20241111154136,3200,0.603,0.008
20241111154338,3200,0.8593,0.008
20241111154444,3200,0.9521,0.008
20241111154645,3200,0.8571,0.024
20241111154752,3200,0.8853,0.012
20241111154951,3200,0.85,0.024
20241111155058,3200,0.796,0.008
20241111155259,3200,0.8458,0.008
20241111155405,3200,0.9697,0.008
20241111155606,3200,0.8596,0.02
20241111155713,3200,0.8354,0.008
20241111155916,3200,0.8354,0.016
20241111160023,3200,0.6123,0.004
20241111160221,3200,0.8618,0.008
20241111160328,3200,0.5493,0.012
20241111160527,3200,0.9227,0.024
20241111160634,3200,0.9825,0.004
20241111160833,3200,0.9874,0.004
20241111160940,3200,0.9849,0.004
20241111161143,3200,0.9775,0.012
20241111161250,3200,0.9799,0.004
20241111161451,3200,0.9504,0.02
20241111161558,3200,0.9798,0.0
20241111161800,3200,0.9899,0.004
20241111161907,3200,0.9675,0.0
20241111162110,3200,0.9697,0.016
20241111162217,3200,0.9724,0.0
20241111162420,3200,0.9725,0.008
20241111162527,3200,0.9724,0.004
20241111162726,3200,0.962,0.016
20241111162833,3200,0.9748,0.0
20241111163035,3200,0.9648,0.008
20241111163142,3200,0.9773,0.0
20241111163345,3200,0.9673,0.008
20241111163452,3200,0.9823,0.0
20241111163652,3200,0.9899,0.004
20241111163759,3200,0.9675,0.0
20241111164003,3200,0.9125,0.016
20241111164110,3200,0.9773,0.0
20241111164311,3200,0.8624,0.016
20241111164417,3200,0.9849,0.0
20241111164619,3200,0.9823,0.008
20241111164726,3200,0.9679,0.0
20241111164926,3200,0.9797,0.02
20241111165033,3200,0.9724,0.0
20241111165234,3200,0.9118,0.012
20241111165340,3200,0.9874,0.008
20241111165539,3200,0.9849,0.004
20241111165646,3200,0.9874,0.008
20241111165846,3200,0.9512,0.004
20241111165953,3200,0.9724,0.0
20241111170152,3200,0.9338,0.02
20241111170259,3200,0.965,0.004
20241111170458,3200,0.9722,0.02
20241111170605,3200,0.9598,0.0
20241111170804,3200,0.8703,0.016
20241111170911,3200,0.848,0.012
20241111171112,3200,0.851,0.02
20241111171218,3200,0.9874,0.004
20241111171418,3200,0.8095,0.04
20241111171525,3200,0.9398,0.004
20241111171728,3200,0.9523,0.012
20241111171835,3200,0.9723,0.004
20241111172037,3200,0.87,0.024
20241111172144,3200,0.8417,0.008
20241111172343,3200,0.802,0.012
20241111172449,3200,0.9824,0.0
20241111172648,3200,0.8317,0.024
20241111172755,3200,0.725,0.004
20241111172956,3200,0.9699,0.008
20241111173103,3200,0.9724,0.0
20241111173303,3200,0.9449,0.024
20241111173410,3200,0.9675,0.004
20241111173614,3200,0.9699,0.012
20241111173721,3200,0.9773,0.0
20241111173922,3200,0.9104,0.02
20241111174029,3200,0.8697,0.008
20241111174229,3200,0.9086,0.016
20241111174336,3200,0.9137,0.008
20241111174535,3200,0.8496,0.012
20241111174642,3200,0.84,0.016
20241111174843,3200,0.8607,0.016
20241111174950,3200,0.8828,0.016
20241111175151,3200,0.8266,0.024
20241111175258,3200,0.8759,0.02
20241111175458,3200,0.8275,0.02
20241111175605,3200,0.8075,0.008
20241111175809,3200,0.7971,0.024
20241111175916,3200,0.8934,0.008
20241111180118,3200,0.9674,0.012
20241111180225,3200,0.9724,0.0
20241111180426,3200,0.9622,0.02
20241111180533,3200,0.9627,0.0
20241111180734,3200,0.9475,0.02
20241111180841,3200,0.8791,0.008
20241111181043,3200,0.8518,0.044
20241111181150,3200,0.715,0.008
20241111181354,3200,0.7965,0.032
20241111181501,3200,0.6617,0.004
20241111181703,3200,0.9323,0.016
20241111181810,3200,0.8929,0.008
20241111182013,3200,0.8596,0.016
20241111182120,3200,0.8234,0.016
20241111182324,3200,0.9724,0.012
20241111182431,3200,0.9476,0.004
20241111182636,3200,0.8259,0.012
20241111182743,3200,0.6337,0.016
20241111182943,3200,0.8175,0.02
20241111183050,3200,0.7618,0.008
20241111183250,3200,0.7767,0.02
20241111183357,3200,0.7103,0.012
20241111183559,3200,0.8684,0.004
20241111183706,3200,0.569,0.012
20241111183906,3200,0.8375,0.012
20241111184013,3200,0.6278,0.012
20241111184213,3200,0.8593,0.004
20241111184320,3200,0.5839,0.016
20241111184522,3200,0.8709,0.012
20241111184629,3200,0.5335,0.008
20241111184834,3200,0.8515,0.004
20241111184941,3200,0.5272,0.008
20241111185144,3200,0.8477,0.012
20241111185250,3200,0.9874,0.0
20241111185449,3200,0.7431,0.108
20241111185556,3200,0.9799,0.0
20241111185800,3200,0.9849,0.004
20241111185907,3200,0.9924,0.004
20241111190106,3200,0.9924,0.008
20241111190213,3200,0.96,0.008
20241111190415,3200,0.9242,0.032
20241111190522,3200,0.9849,0.012
20241111190724,3200,0.907,0.084
20241111190831,3200,0.9949,0.0
20241111191031,3200,0.9623,0.016
20241111191138,3200,0.9824,0.008
20241111191340,3200,0.9848,0.012
20241111191447,3200,0.9874,0.008
20241111191647,3200,0.9622,0.02
20241111191754,3200,0.9798,0.0
20241111191954,3200,0.9075,0.016
20241111192101,3200,0.9502,0.004
